Country,Year,Month,Average Surface Temperature
Lesotho,2031,8,19.27268567009469
Lesotho,2031,9,17.19418353419769
Lesotho,2031,10,13.880746625804932
Lesotho,2031,11,10.084535880397198
Lesotho,2031,12,6.939559054947495
Lesotho,2032,1,5.923621930874106
Lesotho,2032,2,6.206183761006287
Lesotho,2032,3,8.788264914802312
Lesotho,2032,4,12.379654631721678
Lesotho,2032,5,15.9144125064131
Lesotho,2032,6,18.573369478680434
Lesotho,2032,7,19.806628823364917
Lesotho,2032,8,19.356067140187406
Lesotho,2032,9,17.277835343714287
Lesotho,2032,10,13.964859653225176
Lesotho,2032,11,10.169342582609715
Lesotho,2032,12,7.025263930242545
Lesotho,2033,1,5.993511504778326
Lesotho,2033,2,6.282225841668151
Lesotho,2033,3,8.86837523090162
Lesotho,2033,4,12.462279766620668
Lesotho,2033,5,15.998460361240177
Lesotho,2033,6,18.658139735293844
Lesotho,2033,7,19.8917434074001
Lesotho,2033,8,19.44140068404613
Lesotho,2033,9,17.36344564963747
Lesotho,2033,10,14.050918156242005
Lesotho,2033,11,10.256064813603189
Lesotho,2033,12,7.112839978971351
Lesotho,2034,1,6.064570307838039
Lesotho,2034,2,6.359650880393929
Lesotho,2034,3,8.950045114725981
Lesotho,2034,4,12.546606477139903
Lesotho,2034,5,16.084319715199854
Lesotho,2034,6,18.74480184766162
Lesotho,2034,7,19.978803154296656
Lesotho,2034,8,19.528708165876196
Lesotho,2034,9,17.451036654020754
Lesotho,2034,10,14.13894462107146
Lesotho,2034,11,10.344725290052338
Lesotho,2034,12,7.202310094519817
Lesotho,2035,1,6.136816382740108
Lesotho,2035,2,6.43847763452959
Lesotho,2035,3,9.033293984565717
Lesotho,2035,4,12.63265478878111
Lesotho,2035,5,16.172011147312332
Lesotho,2035,6,18.83337689457494
Lesotho,2035,7,20.067829588996574
Lesotho,2035,8,19.618011502997433
Lesotho,2035,9,17.540630612876157
Lesotho,2035,10,14.228961588699349
Lesotho,2035,11,10.4353467842202
Lesotho,2035,12,7.293697226720724
Liberia,2025,1,23.27449836670803
Liberia,2025,2,24.802578937339604
Liberia,2025,3,25.801234563416983
Liberia,2025,4,26.479220335259924
Liberia,2025,5,26.94896067904574
Liberia,2025,6,27.24905034666608
Liberia,2025,7,27.366755405609183
Liberia,2025,8,27.26051422895125
Liberia,2025,9,26.88243848510774
Liberia,2025,10,26.200814127857484
Liberia,2025,11,25.222602386188555
Liberia,2025,12,24.01594075416233
Liberia,2026,1,23.307028132113373
Liberia,2026,2,24.84247321420935
Liberia,2026,3,25.846727135115543
Liberia,2026,4,26.528884146156088
Liberia,2026,5,27.001638297530917
Liberia,2026,6,27.303784428157996
Liberia,2026,7,27.422719155621053
Liberia,2026,8,27.316941866022717
Liberia,2026,9,26.938555703921338
Liberia,2026,10,26.25576856220232
Liberia,2026,11,25.275394071971277
Liberia,2026,12,24.065352592465388
Liberia,2027,1,23.340383043218935
Liberia,2027,2,24.88335877369991
Liberia,2027,3,25.893344544984757
Liberia,2027,4,26.579776286872402
Liberia,2027,5,27.055620191012167
Liberia,2027,6,27.35987370080784
Liberia,2027,7,27.480066501350848
Liberia,2027,8,27.374761509273412
Liberia,2027,9,26.996055862667163
Liberia,2027,10,26.31208191094356
Liberia,2027,11,25.32950820482165
Liberia,2027,12,24.116040486137535
Liberia,2028,1,23.37458091860117
Liberia,2028,2,24.92525406596269
Liberia,2028,3,25.941105821076235
Liberia,2028,4,26.63191630966776
Liberia,2028,5,27.110926382244543
Liberia,2028,6,27.417338604170254
Liberia,2028,7,27.538818245448965
Liberia,2028,8,27.433994270701987
Liberia,2028,9,27.054960328962807
Liberia,2028,10,26.36977574368302
Liberia,2028,11,25.38496650259276
Liberia,2028,12,24.16802624754655
Liberia,2029,1,23.409639624675947
Liberia,2029,2,24.968177589857987
Liberia,2029,3,25.99003004100905
Liberia,2029,4,26.685323817136123
Liberia,2029,5,27.167576945133078
Liberia,2029,6,27.47619962970657
Liberia,2029,7,27.598995243280115
Liberia,2029,8,27.494661315825397
Liberia,2029,9,27.11529052484275
Liberia,2029,10,26.428871685207014
Liberia,2029,11,25.44179073909345
Liberia,2029,12,24.221331745852694
Liberia,2030,1,23.445577075840447
Liberia,2030,2,25.01214789302776
Liberia,2030,3,26.0401363318897
Liberia,2030,4,26.740018462242915
Liberia,2030,5,27.225592004736427
Liberia,2030,6,27.536477320912127
Liberia,2030,7,27.660618402981527
Liberia,2030,8,27.556783863798955
Liberia,2030,9,27.1770679267147
Liberia,2030,10,26.4893914154718
Liberia,2030,11,25.500002744182893
Liberia,2030,12,24.27597890708148
Liberia,2031,1,23.48241123448406
Liberia,2031,2,25.05718357185924
Liberia,2031,3,26.091443870490366
Liberia,2031,4,26.7960199483432
Liberia,2031,5,27.284991737339624
Liberia,2031,6,27.59819227326534
Liberia,2031,7,27.723708685572092
Liberia,2031,8,27.620383187416337
Liberia,2031,9,27.240314065457824
Liberia,2031,10,26.55135666975275
Liberia,2031,11,25.55962440375606
Liberia,2031,12,24.33198971408001
Liberia,2032,1,23.520160110959296
Liberia,2032,2,25.103303271608638
Liberia,2032,3,26.143971883172526
Liberia,2032,4,26.853348029254448
Liberia,2032,5,27.345796370486823
Liberia,2032,6,27.661365134289554
Liberia,2032,7,27.78828710488324
Liberia,2032,8,27.68548061312049
Liberia,2032,9,27.305050526393643
Liberia,2032,10,26.6147892385643
Liberia,2032,11,25.620677659838293
Liberia,2032,12,24.38938620662975
Liberia,2033,1,23.558841763763667
Liberia,2033,2,25.150525686397486
Liberia,2033,3,26.197739646003356
Liberia,2033,4,26.91202250929655
Liberia,2033,5,27.408026182995854
Liberia,2033,6,27.726016603694916
Liberia,2033,7,27.85437472771173
Liberia,2033,8,27.75209752110186
Liberia,2033,9,27.3712989494461
Liberia,2033,10,26.679710967809115
Liberia,2033,11,25.683184510592582
Liberia,2033,12,24.448190481486563
Liberia,2034,1,23.598474299477857
Liberia,2034,2,25.198869559263585
Liberia,2034,3,26.25276648478848
Liberia,2034,4,26.97206324331364
Liberia,2034,5,27.471701505096462
Liberia,2034,6,27.792167433283794
Liberia,2034,7,27.921992673808745
Liberia,2034,8,27.820255345342048
Liberia,2034,9,27.43908102907244
Liberia,2034,10,26.746143758734434
Liberia,2034,11,25.747167010385056
Liberia,2034,12,24.5084246923916
Liberia,2035,1,23.639075872853027
Liberia,2035,2,25.24835368224103
Liberia,2035,3,26.309071775137454
Liberia,2035,4,27.033490136750515
Liberia,2035,5,27.536842718339358
Liberia,2035,6,27.85983842708174
Liberia,2035,7,27.991162115941734
Liberia,2035,8,27.889975573610172
Liberia,2035,9,27.508418514401455
Liberia,2035,10,26.81410956806667
Liberia,2035,11,25.812647269824993
Liberia,2035,12,24.570111050165906
Libya,2025,1,20.263495036259883
Libya,2025,2,20.924119288055408
Libya,2025,3,21.828926289273113
Libya,2025,4,22.8410519255458
Libya,2025,5,23.799291711654405
Libya,2025,6,24.540601781417536
Libya,2025,7,24.922599877610082
Libya,2025,8,24.84606634183092
Libya,2025,9,24.27744510442153
Libya,2025,10,23.27134467435917
Libya,2025,11,21.993039129146382
Libya,2025,12,20.740969104718715
Libya,2026,1,20.303016968185148
Libya,2026,2,20.970042770427426
Libya,2026,3,21.879536586141512
Libya,2026,4,22.895012490132103
Libya,2026,5,23.855574649370283
Libya,2026,6,24.598418312872127
Libya,2026,7,24.98133080163916
Libya,2026,8,24.905192498511497
Libya,2026,9,24.336477838111932
Libya,2026,10,23.329756296691812
Libya,2026,11,22.050193382038742
Libya,2026,12,20.796051623427957
Libya,2027,1,20.343441092297326
Libya,2027,2,21.017043287386514
Libya,2027,3,21.93136524551028
Libya,2027,4,22.950301748064703
Libya,2027,5,23.91326813168871
Libya,2027,6,24.657701278015338
Libya,2027,7,25.041560603743164
Libya,2027,8,24.965829050383945
Libya,2027,9,24.397014074254002
Libya,2027,10,23.389648636327365
Libya,2027,11,22.108792192154397
Libya,2027,12,20.852531681747678
Libya,2028,1,20.384785238552467
Libya,2028,2,21.065139317820467
Libya,2028,3,21.984431341491472
Libya,2028,4,23.006939315037926
Libya,2028,5,23.972392262131507
Libya,2028,6,24.718471214529018
Libya,2028,7,25.103310202009197
Libya,2028,8,25.027997242229503
Libya,2028,9,24.459075330626547
Libya,2028,10,23.451043430363825
Libya,2028,11,22.168857462177584
Libya,2028,12,20.91043129425543
Libya,2029,1,20.427067284582336
Libya,2029,2,21.114349389158633
Libya,2029,3,22.038753997604545
Libya,2029,4,23.064944856891998
Libya,2029,5,24.032967195192214
Libya,2029,6,24.78074871181616
Libya,2029,7,25.16660056708224
Libya,2029,8,25.09171837220947
Libya,2029,9,24.522683179228807
Libya,2029,10,23.513962470901788
Libya,2029,11,22.230411150591863
Libya,2029,12,20.969772532150273
Libya,2030,1,20.47030515586539
Libya,2030,2,21.164692077422842
Libya,2030,3,22.094352386739956
Libya,2030,4,23.12433808967853
Libya,2030,5,24.095013136408852
Libya,2030,6,24.844554411168247
Libya,2030,7,25.23145272227066
Libya,2030,8,25.15701379197435
Libya,2030,9,24.58785924631684
Libya,2030,10,23.578427605117213
Libya,2030,11,22.293475271800162
Libya,2030,12,21.030577523292777
Libya,2031,1,20.514516825654027
Libya,2031,2,21.216186007300166
Libya,2031,3,22.151245731224662
Libya,2031,4,23.18513877973328
Libya,2031,5,24.158550342323906
Libya,2031,6,24.909909005677946
Libya,2031,7,25.297887743557112
Libya,2031,8,25.22390490662383
Libya,2031,9,24.654625212439896
Libya,2031,10,23.644460735268694
Libya,2031,11,22.3580718960593
Libya,2031,12,21.092868452281436
Libya,2032,1,20.559720315101913
Libya,2032,2,21.26884985209199
Libya,2032,3,22.209453302905786
Libya,2032,4,23.247366743632483
Libya,2032,5,24.223599120611652
Libya,2032,6,24.976833240413725
Libya,2032,7,25.365926759605827
Libya,2032,8,25.292413174808644
Libya,2032,9,24.72300281245498
Libya,2032,10,23.712083818773863
Libya,2032,11,22.42422314961459
Libya,2032,12,21.15666756043811
Libya,2033,1,20.605933693289444
Libya,2033,2,21.322702333925008
Libya,2033,3,22.26899442316153
Libya,2033,4,23.31104184836022
Libya,2033,5,24.290179830143643
Libya,2033,6,25.04534791236165
Libya,2033,7,25.435590951922677
Libya,2033,8,25.36256010875968
Libya,2033,9,24.793013835668717
Libya,2033,10,23.781318868223934
Libya,2033,11,22.491951214707115
Libya,2033,12,21.22199714596809
Libya,2034,1,20.653175077249216
Libya,2034,2,21.377762223587524
Libya,2034,3,22.329888462915733
Libya,2034,4,23.376184011239275
Libya,2034,5,24.358312880915946
Libya,2034,6,25.115473870530877
Libya,2034,7,25.50690155475695
Libya,2034,8,25.434367274295255
Libya,2034,9,24.864680125731866
Libya,2034,10,23.85218795147466
Libya,2034,11,22.561278329606466
Libya,2034,12,21.288879563840055
Libya,2035,1,20.701462632002404
Libya,2035,2,21.43404834078774
Libya,2035,3,22.39215484273609
Libya,2035,4,23.442813200033015
Libya,2035,5,24.428018734191028
Libya,2035,6,25.187232015964582
Libya,2035,7,25.57987985523596
Libya,2035,8,25.507856290922973
Libya,2035,9,24.938023580824847
Libya,2035,10,23.924713191624505
Libya,2035,11,22.632226788676235
Libya,2035,12,21.357337225975243
Lithuania,2025,1,-1.019680914257151
Lithuania,2025,2,-0.4041298192232716
Lithuania,2025,3,3.185753395192478
Lithuania,2025,4,8.013786718974188
Lithuania,2025,5,12.667377901177133
Lithuania,2025,6,16.080025439904603
Lithuania,2025,7,17.553819572179236
Lithuania,2025,8,16.781943263814355
Lithuania,2025,9,13.871173199325312
Lithuania,2025,10,9.364380771869946
Lithuania,2025,11,4.26303307307262
Lithuania,2025,12,0.049693882975589077
Lithuania,2026,1,-0.9532446649345729
Lithuania,2026,2,-0.33286363267234265
Lithuania,2026,3,3.2598550621705726
Lithuania,2026,4,8.089296222410667
Lithuania,2026,5,12.743364872986604
Lithuania,2026,6,16.15598725088512
Lithuania,2026,7,17.629611795059645
Lithuania,2026,8,16.85771013622525
Lithuania,2026,9,13.9472780868864
Lithuania,2026,10,9.441336631146442
Lithuania,2026,11,4.341432914589859
Lithuania,2026,12,0.13014123429911706
Lithuania,2027,1,-0.8857614408507288
Lithuania,2027,2,-0.2603266423457171
Lithuania,2027,3,3.335413337551472
Lithuania,2027,4,8.16641263197107
Lithuania,2027,5,12.821076059180086
Lithuania,2027,6,16.233760112497293
Lithuania,2027,7,17.707273950200943
Lithuania,2027,8,16.935380385414646
Lithuania,2027,9,14.025296876000539
Lithuania,2027,10,9.520196514496092
Lithuania,2027,11,4.42170901791269
Lithuania,2027,12,0.2124217177670289
Lithuania,2028,1,-0.8172136455605141
Lithuania,2028,2,-0.18650051905115106
Lithuania,2028,3,3.412447229639838
Lithuania,2028,4,8.245155581354084
Lithuania,2028,5,12.900531665124618
Lithuania,2028,6,16.313364748047206
Lithuania,2028,7,17.786827225184425
Lithuania,2028,8,17.014975609491557
Lithuania,2028,9,14.105251521651553
Lithuania,2028,10,9.60098268002639
Lithuania,2028,11,4.503883890542966
Lithuania,2028,12,0.2965580365898859
Lithuania,2029,1,-0.7475836357143635
Lithuania,2029,2,-0.11136688579335896
Lithuania,2029,3,3.4909757953000735
Lithuania,2029,4,8.32554475361485
Lithuania,2029,5,12.981751946362238
Lithuania,2029,6,16.39482193185995
Lithuania,2029,7,17.86829285940712
Lithuania,2029,8,17.09651745919564
Lithuania,2029,9,14.187164032210603
Lithuania,2029,10,9.683717440101645
Lithuania,2029,11,4.587980095097919
Lithuania,2029,12,0.38257294988670765
Lithuania,2030,1,-0.6768537208799899
Lithuania,2030,2,-0.034907317737634
Lithuania,2030,3,3.5710181401054797
Lithuania,2030,4,8.407599881299575
Lithuania,2030,5,13.064757208722767
Lithuania,2030,6,16.478152489352397
Lithuania,2030,7,17.95169214413636
Lithuania,2030,8,17.180027638002684
Lithuania,2030,9,14.271056469621726
Lithuania,2030,10,9.768423161357532
Lithuania,2030,11,4.674020249219211
Lithuania,2030,12,0.4704892726849721
Lithuania,2031,1,-0.6050061635351085
Lithuania,2031,2,0.04289665784108365
Lithuania,2031,3,3.6525934182727724
Lithuania,2031,4,8.491340746467358
Lithuania,2031,5,13.149567808367465
Lithuania,2031,6,16.56337729706229
Lithuania,2031,7,18.037046422629828
Lithuania,2031,8,17.26552790209189
Lithuania,2031,9,14.356950949310885
Lithuania,2031,10,9.855122264828424
Lithuania,2031,11,4.762027025838506
Lithuania,2031,12,0.5603298760188409
Lithuania,2032,1,-0.5320231790965408
Lithuania,2032,2,0.12206356159094867
Lithuania,2032,3,3.7357208327784974
Lithuania,2032,4,8.576787180693827
Lithuania,2032,5,13.236204151785387
Lithuania,2032,6,16.65051728267008
Lithuania,2032,7,18.12437709002279
Lithuania,2032,8,17.35304006042952
Lithuania,2032,9,14.44486964033149
Lithuania,2032,10,9.943837225918287
Lithuania,2032,11,4.852023152984657
Lithuania,2032,12,0.6521176868818657
Lithuania,2033,1,-0.4578869357274016
Lithuania,2033,2,0.20261196216688404
Lithuania,2033,3,3.8204196354063242
Lithuania,2033,4,8.663959065165727
Lithuania,2033,5,13.32468669586251
Lithuania,2033,6,16.73959342510443
Lithuania,2033,7,18.21370559353909
Lithuania,2033,8,17.44258597479802
Lithuania,2033,9,14.534834765368032
Lithuania,2033,10,10.034590574466165
Lithuania,2033,11,4.944031413976518
Lithuania,2033,12,0.7458756883579554
Lithuania,2034,1,-0.3825795544207722
Lithuania,2034,2,0.2845604762160292
Lithuania,2034,3,3.90670912673977
Lithuania,2034,4,8.7528763307173
Lithuania,2034,5,13.415035947969045
Lithuania,2034,6,16.83062675452402
Lithuania,2034,7,18.305053432462046
Lithuania,2034,8,17.53418755990515
Lithuania,2034,9,14.626868600772468
Lithuania,2034,10,10.127404894822575
Lithuania,2034,11,5.038074647452049
Lithuania,2034,12,0.841626919639566
Lithuania,2035,1,-0.3060831089160274
Lithuania,2035,2,0.3679277684614135
Lithuania,2035,3,3.994608656256787
Lithuania,2035,4,8.843558957859386
Lithuania,2035,5,13.507272465933966
Lithuania,2035,6,16.923638352375747
Lithuania,2035,7,18.398442158178113
Lithuania,2035,8,17.627866783296668
Lithuania,2035,9,14.720993476644253
Lithuania,2035,10,10.2223028258677
Lithuania,2035,11,5.1341757473574035
Lithuania,2035,12,0.9393944760313389
Luxembourg,2025,1,2.6465431430488024
Luxembourg,2025,2,3.042331246889262
Luxembourg,2025,3,6.0451390950156565
Luxembourg,2025,4,10.167466028674426
Luxembourg,2025,5,14.189575205736219
Luxembourg,2025,6,17.181994590552677
Luxembourg,2025,7,18.52801794397692
Luxembourg,2025,8,17.946205813125744
Luxembourg,2025,9,15.512886521360087
Luxembourg,2025,10,11.684657158160007
Luxembourg,2025,11,7.320884569014197
Luxembourg,2025,12,3.7062063453095107
Luxembourg,2026,1,2.711065959731968
Luxembourg,2026,2,3.1115315761971942
Luxembourg,2026,3,6.117126352383821
Luxembourg,2026,4,10.240886177399261
Luxembourg,2026,5,14.263541220000661
Luxembourg,2026,6,17.256016918509886
Luxembourg,2026,7,18.601934970677576
Luxembourg,2026,8,18.02011432360905
Luxembourg,2026,9,15.587072163632001
Luxembourg,2026,10,11.75952490623331
Luxembourg,2026,11,7.396889185879445
Luxembourg,2026,12,3.7837828460369565
Luxembourg,2027,1,2.7766379670256356
Luxembourg,2027,2,3.1819962935778676
Luxembourg,2027,3,6.190555894515455
Luxembourg,2027,4,10.315891724288122
Luxembourg,2027,5,14.339203480009928
Luxembourg,2027,6,17.33181659134516
Luxembourg,2027,7,18.677683210437863
Luxembourg,2027,8,18.095883201797733
Luxembourg,2027,9,15.663125132156893
Luxembourg,2027,10,11.836247260450364
Luxembourg,2027,11,7.474718527625555
Luxembourg,2027,12,3.8631395465972673
Luxembourg,2028,1,2.8432768309876337
Luxembourg,2028,2,3.2537437844048327
Luxembourg,2028,3,6.265446772446921
Luxembourg,2028,4,10.392502332329059
Luxembourg,2028,5,14.416582206941712
Luxembourg,2028,6,17.409414334776557
Luxembourg,2028,7,18.755283839775984
Luxembourg,2028,8,18.173534021302657
Luxembourg,2028,9,15.741067343959912
Luxembourg,2028,10,11.914846427550401
Luxembourg,2028,11,7.554395036907408
Luxembourg,2028,12,3.9442990718898727
Luxembourg,2029,1,2.911000264802169
Luxembourg,2029,2,3.3267924820365806
Luxembourg,2029,3,6.341818085967134
Luxembourg,2029,4,10.470737714048482
Luxembourg,2029,5,14.495697672366987
Luxembourg,2029,6,17.488830925675757
Luxembourg,2029,7,18.83475808718231
Luxembourg,2029,8,18.253088408518124
Luxembourg,2029,9,15.82092076961726
Luxembourg,2029,10,11.995344668569487
Luxembourg,2029,11,7.635941211597128
Luxembourg,2029,12,4.027284102857266
Luxembourg,2030,1,2.9798260287907397
Luxembourg,2030,2,3.4011608677510594
Luxembourg,2030,3,6.419688983639389
Luxembourg,2030,4,10.550617631522073
Luxembourg,2030,5,14.576570198206355
Luxembourg,2030,6,17.570087192104438
Luxembourg,2030,7,18.916127233130283
Luxembourg,2030,8,18.334568042647334
Luxembourg,2030,9,15.902707433336218
Luxembourg,2030,10,12.077764299044247
Luxembourg,2030,11,7.719379604765891
Luxembourg,2030,12,4.112117376492279
Luxembourg,2031,1,3.04977193051036
Luxembourg,2031,2,3.4768674708657272
Luxembourg,2031,3,6.4990786628086425
Luxembourg,2031,4,10.632161896494836
Luxembourg,2031,5,14.659220156831907
Luxembourg,2031,6,17.653204013361574
Luxembourg,2031,7,18.99941261017102
Luxembourg,2031,8,18.41799465577151
Luxembourg,2031,9,15.986449413002447
Luxembourg,2031,10,12.162127688942746
Luxembourg,2031,11,7.8047328248112535
Luxembourg,2031,12,4.19882168586355
Luxembourg,2032,1,3.1208558247135443
Luxembourg,2032,2,3.5539308687302764
Luxembourg,2032,3,6.580006369710645
Luxembourg,2032,4,10.715390370341083
Luxembourg,2032,5,14.743667971085415
Luxembourg,2032,6,17.73820232005619
Luxembourg,2032,7,19.08463560292239
Luxembourg,2032,8,18.50339003279896
Luxembourg,2032,9,16.072168840176346
Luxembourg,2032,10,12.248457262769989
Luxembourg,2032,11,7.892023535457156
Luxembourg,2032,12,4.287419880162815
Luxembourg,2033,1,3.1930956134792723
Luxembourg,2033,2,3.632369686799393
Luxembourg,2033,3,6.662491399475584
Luxembourg,2033,4,10.800322964173574
Luxembourg,2033,5,14.829934114336538
Luxembourg,2033,6,17.825103094089172
Luxembourg,2033,7,19.171817648149045
Luxembourg,2033,8,18.590776011679736
Luxembourg,2033,9,16.159887900216745
Luxembourg,2033,10,12.336775499582473
Luxembourg,2033,11,7.981274455750281
Luxembourg,2033,12,4.3779348647667575
Luxembourg,2034,1,3.2665092462202665
Luxembourg,2034,2,3.712202598669137
Luxembourg,2034,3,6.74655309618629
Luxembourg,2034,4,10.8869796388326
Luxembourg,2034,5,14.918039110504651
Luxembourg,2034,6,17.913927368780605
Luxembourg,2034,7,19.26098023481336
Luxembourg,2034,8,18.680174483289193
Luxembourg,2034,9,16.24962883225544
Luxembourg,2034,10,12.427104933050032
Luxembourg,2034,11,8.07250836019466
Luxembourg,2034,12,4.47038960129521
Luxembourg,2035,1,3.3411147196975435
Luxembourg,2035,2,3.7934483261424248
Luxembourg,2035,3,6.832210852932803
Luxembourg,2035,4,10.97538040501695
Luxembourg,2035,5,15.008003534146155
Luxembourg,2035,6,18.00469622881519
Luxembourg,2035,7,19.352144904082706
Luxembourg,2035,8,18.771607391555335
Luxembourg,2035,9,16.34141392924812
Luxembourg,2035,10,12.51946815147403
Luxembourg,2035,11,8.165748078729848
Luxembourg,2035,12,4.564807107618435
Madagascar,2025,1,20.814902205086582
Madagascar,2025,2,21.58599464235249
Madagascar,2025,3,22.48219344172776
Madagascar,2025,4,23.422464873413446
Madagascar,2025,5,24.289734251226946
Madagascar,2025,6,24.95338692257519
Madagascar,2025,7,25.29176925822412
Madagascar,2025,8,25.214689642330086
Madagascar,2025,9,24.685919462238417
Madagascar,2025,10,23.745694098456624
Madagascar,2025,11,22.533213914503904
Madagascar,2025,12,21.309145246793378
Madagascar,2026,1,20.853233667753557
Madagascar,2026,2,21.630871870483134
Madagascar,2026,3,22.531895884091682
Madagascar,2026,4,23.475643824699546
Madagascar,2026,5,24.34534331506893
Madagascar,2026,6,25.010612474533445
Madagascar,2026,7,25.34996090885852
Madagascar,2026,8,25.27329070020005
Madagascar,2026,9,24.74439739691752
Madagascar,2026,10,23.80347100356539
Madagascar,2026,11,22.58959697066257
Madagascar,2026,12,21.36325718471653
Madagascar,2027,1,20.892455897171203
Madagascar,2027,2,21.67681325947433
Madagascar,2027,3,22.582802518599237
Madagascar,2027,4,23.5301361540196
Madagascar,2027,5,24.402346614905582
Madagascar,2027,6,25.069287309966057
Madagascar,2027,7,25.409633597389075
Madagascar,2027,8,25.333383774767753
Madagascar,2027,9,24.804360068909773
Madagascar,2027,10,23.86270962584331
Madagascar,2027,11,22.647405500593777
Madagascar,2027,12,21.41874764717886
Madagascar,2028,1,20.932586722808082
Madagascar,2028,2,21.723837284928777
Madagascar,2028,3,22.63493241328706
Madagascar,2028,4,23.585961468169444
Madagascar,2028,5,24.460764242537152
Madagascar,2028,6,25.129431951959305
Madagascar,2028,7,25.470808224506072
Madagascar,2028,8,25.394990090612737
Madagascar,2028,9,24.865828972994677
Madagascar,2028,10,23.923431676584187
Madagascar,2028,11,22.706661378365425
Madagascar,2028,12,21.47563861727849
Madagascar,2029,1,20.973644021903056
Madagascar,2029,2,21.771962471030747
Madagascar,2029,3,22.68830468559554
Madagascar,2029,4,23.64313942407989
Madagascar,2029,5,24.520616340750166
Madagascar,2029,6,25.191066975451577
Madagascar,2029,7,25.53350574353408
Madagascar,2029,8,25.45813092575645
Madagascar,2029,9,24.92882565817945
Madagascar,2029,10,23.985658922095354
Madagascar,2029,11,22.76738653384473
Madagascar,2029,12,21.53395213478234
Madagascar,2030,1,21.015645719465283
Madagascar,2030,2,21.82120739057882
Madagascar,2030,3,22.742938502336074
Madagascar,2030,4,23.70168972895135
Madagascar,2030,5,24.581923103379268
Madagascar,2030,6,25.25421300716789
Madagascar,2030,7,25.597747160421022
Madagascar,2030,8,25.52282761166225
Madagascar,2030,9,24.993371727749945
Madagascar,2030,10,24.04941318373767
Madagascar,2030,11,22.829602952800087
Madagascar,2030,12,21.59371029612248
Madagascar,2031,1,21.05860978841247
Madagascar,2031,2,21.87159066503318
Madagascar,2031,3,22.798853079880246
Madagascar,2031,4,23.76163214027929
Madagascar,2031,5,24.644704775336322
Madagascar,2031,6,25.318890725776328
Madagascar,2031,7,25.663553533880076
Madagascar,2031,8,25.589101533380926
Madagascar,2031,9,25.05948883932888
Madagascar,2031,10,24.114716338038306
Madagascar,2031,11,22.893332676952014
Madagascar,2031,12,21.654935254512566
Madagascar,2032,1,21.102554249563582
Madagascar,2032,2,21.92313096457383
Madagascar,2032,3,22.85606768402522
Madagascar,2032,4,23.822986465839676
Madagascar,2032,5,24.708981652675902
Madagascar,2032,6,25.385120861869837
Madagascar,2032,7,25.73094597533509
Madagascar,2032,8,25.656974129437913
Madagascar,2032,9,25.127198704883085
Madagascar,2032,10,24.181590316694383
Madagascar,2032,11,22.958597803969496
Madagascar,2032,12,21.717649219933264
Madagascar,2033,1,21.147497171609757
Madagascar,2033,2,21.975847008111487
Madagascar,2033,3,22.914601630197467
Madagascar,2033,4,23.88577256381268
Madagascar,2033,5,24.774774082613476
Madagascar,2033,6,25.452924198009896
Madagascar,2033,7,25.799945648975154
Madagascar,2033,8,25.726466891964265
Madagascar,2033,9,25.196523090792653
Madagascar,2033,10,24.250057106576605
Madagascar,2033,11,23.025420487590054
Madagascar,2033,12,21.781874459172286
Madagascar,2034,1,21.19345667132893
Madagascar,2034,2,22.029757563364
Madagascar,2034,3,22.974474283398195
Madagascar,2034,4,23.950010342746282
Madagascar,2034,5,24.84210246359089
Madagascar,2034,6,25.52232156880291
Madagascar,2034,7,25.87057377187466
Madagascar,2034,8,25.797601366783965
Madagascar,2034,9,25.267483817890934
Madagascar,2034,10,24.320138749863872
Madagascar,2034,11,23.093822937568802
Madagascar,2034,12,21.847633295944433
Madagascar,2035,1,21.240450913440327
Madagascar,2035,2,22.08488144691455
Madagascar,2035,3,23.03570505825064
Madagascar,2035,4,24.015719761698165
Madagascar,2035,5,24.91098724531639
Madagascar,2035,6,25.593333860936582
Madagascar,2035,7,25.942851613978746
Madagascar,2035,8,25.870399153381186
Madagascar,2035,9,25.34010276150093
Madagascar,2035,10,24.39185734401417
Madagascar,2035,11,23.163827419805784
Madagascar,2035,12,21.914948110869773
Malawi,2025,1,20.423271414453666
Malawi,2025,2,21.114348788470124
Malawi,2025,3,22.01581908391836
Malawi,2025,4,23.006764698297957
Malawi,2025,5,23.93858283829195
Malawi,2025,6,24.657486509609043
Malawi,2025,7,25.027005506985915
Malawi,2025,8,24.950487403942134
Malawi,2025,9,24.393598542771542
Malawi,2025,10,23.406825024424506
Malawi,2025,11,22.147973698386522
Malawi,2025,12,20.904673152615032
Malawi,2026,1,20.462451699863777
Malawi,2026,2,21.15997134405643
Malawi,2026,3,22.066167612426398
Malawi,2026,4,23.060499278312818
Malawi,2026,5,23.994670387285623
Malawi,2026,6,24.71513124692592
Malawi,2026,7,25.085579416791916
Malawi,2026,8,25.00946069839938
Malawi,2026,9,24.45247012494019
Malawi,2026,10,23.465052951321013
Malawi,2026,11,22.204905644012797
Malawi,2026,12,20.95947687091848
Malawi,2027,1,20.502530954771828
Malawi,2027,2,21.2066672961746
Malawi,2027,3,22.117730493403542
Malawi,2027,4,23.115558213049553
Malawi,2027,5,24.052163856967127
Malawi,2027,6,24.77423755207292
Malawi,2027,7,25.145647140282563
Malawi,2027,8,25.0699391684293
Malawi,2027,9,24.512839878091654
Malawi,2027,10,23.5247561955739
