Ülke,Ülke Kodu,Yıl,Ay
Iran,17.58876006219608,2034,11
Iran,17.58876006219608,2034,12
Iran,17.58876006219608,2035,1
Iran,17.58876006219608,2035,2
Iran,17.58876006219608,2035,3
Iran,17.58876006219608,2035,4
Iran,17.58876006219608,2035,5
Iran,17.58876006219608,2035,6
Iran,17.58876006219608,2035,7
Iran,17.58876006219608,2035,8
Iran,17.58876006219608,2035,9
Iran,17.58876006219608,2035,10
Iran,17.58876006219608,2035,11
Iran,17.58876006219608,2035,12
Iraq,22.26385758784313,2025,1
Iraq,22.26385758784313,2025,2
Iraq,22.26385758784313,2025,3
Iraq,22.26385758784313,2025,4
Iraq,22.26385758784313,2025,5
Iraq,22.26385758784313,2025,6
Iraq,22.26385758784313,2025,7
Iraq,22.26385758784313,2025,8
Iraq,22.26385758784313,2025,9
Iraq,22.26385758784313,2025,10
Iraq,22.26385758784313,2025,11
Iraq,22.26385758784313,2025,12
Iraq,22.26385758784313,2026,1
Iraq,22.26385758784313,2026,2
Iraq,22.26385758784313,2026,3
Iraq,22.26385758784313,2026,4
Iraq,22.26385758784313,2026,5
Iraq,22.26385758784313,2026,6
Iraq,22.26385758784313,2026,7
Iraq,22.26385758784313,2026,8
Iraq,22.26385758784313,2026,9
Iraq,22.26385758784313,2026,10
Iraq,22.26385758784313,2026,11
Iraq,22.26385758784313,2026,12
Iraq,22.26385758784313,2027,1
Iraq,22.26385758784313,2027,2
Iraq,22.26385758784313,2027,3
Iraq,22.26385758784313,2027,4
Iraq,22.26385758784313,2027,5
Iraq,22.26385758784313,2027,6
Iraq,22.26385758784313,2027,7
Iraq,22.26385758784313,2027,8
Iraq,22.26385758784313,2027,9
Iraq,22.26385758784313,2027,10
Iraq,22.26385758784313,2027,11
Iraq,22.26385758784313,2027,12
Iraq,22.26385758784313,2028,1
Iraq,22.26385758784313,2028,2
Iraq,22.26385758784313,2028,3
Iraq,22.26385758784313,2028,4
Iraq,22.26385758784313,2028,5
Iraq,22.26385758784313,2028,6
Iraq,22.26385758784313,2028,7
Iraq,22.26385758784313,2028,8
Iraq,22.26385758784313,2028,9
Iraq,22.26385758784313,2028,10
Iraq,22.26385758784313,2028,11
Iraq,22.26385758784313,2028,12
Iraq,22.26385758784313,2029,1
Iraq,22.26385758784313,2029,2
Iraq,22.26385758784313,2029,3
Iraq,22.26385758784313,2029,4
Iraq,22.26385758784313,2029,5
Iraq,22.26385758784313,2029,6
Iraq,22.26385758784313,2029,7
Iraq,22.26385758784313,2029,8
Iraq,22.26385758784313,2029,9
Iraq,22.26385758784313,2029,10
Iraq,22.26385758784313,2029,11
Iraq,22.26385758784313,2029,12
Iraq,22.26385758784313,2030,1
Iraq,22.26385758784313,2030,2
Iraq,22.26385758784313,2030,3
Iraq,22.26385758784313,2030,4
Iraq,22.26385758784313,2030,5
Iraq,22.26385758784313,2030,6
Iraq,22.26385758784313,2030,7
Iraq,22.26385758784313,2030,8
Iraq,22.26385758784313,2030,9
Iraq,22.26385758784313,2030,10
Iraq,22.26385758784313,2030,11
Iraq,22.26385758784313,2030,12
Iraq,22.26385758784313,2031,1
Iraq,22.26385758784313,2031,2
Iraq,22.26385758784313,2031,3
Iraq,22.26385758784313,2031,4
Iraq,22.26385758784313,2031,5
Iraq,22.26385758784313,2031,6
Iraq,22.26385758784313,2031,7
Iraq,22.26385758784313,2031,8
Iraq,22.26385758784313,2031,9
Iraq,22.26385758784313,2031,10
Iraq,22.26385758784313,2031,11
Iraq,22.26385758784313,2031,12
Iraq,22.26385758784313,2032,1
Iraq,22.26385758784313,2032,2
Iraq,22.26385758784313,2032,3
Iraq,22.26385758784313,2032,4
Iraq,22.26385758784313,2032,5
Iraq,22.26385758784313,2032,6
Iraq,22.26385758784313,2032,7
Iraq,22.26385758784313,2032,8
Iraq,22.26385758784313,2032,9
Iraq,22.26385758784313,2032,10
Iraq,22.26385758784313,2032,11
Iraq,22.26385758784313,2032,12
Iraq,22.26385758784313,2033,1
Iraq,22.26385758784313,2033,2
Iraq,22.26385758784313,2033,3
Iraq,22.26385758784313,2033,4
Iraq,22.26385758784313,2033,5
Iraq,22.26385758784313,2033,6
Iraq,22.26385758784313,2033,7
Iraq,22.26385758784313,2033,8
Iraq,22.26385758784313,2033,9
Iraq,22.26385758784313,2033,10
Iraq,22.26385758784313,2033,11
Iraq,22.26385758784313,2033,12
Iraq,22.26385758784313,2034,1
Iraq,22.26385758784313,2034,2
Iraq,22.26385758784313,2034,3
Iraq,22.26385758784313,2034,4
Iraq,22.26385758784313,2034,5
Iraq,22.26385758784313,2034,6
Iraq,22.26385758784313,2034,7
Iraq,22.26385758784313,2034,8
Iraq,22.26385758784313,2034,9
Iraq,22.26385758784313,2034,10
Iraq,22.26385758784313,2034,11
Iraq,22.26385758784313,2034,12
Iraq,22.26385758784313,2035,1
Iraq,22.26385758784313,2035,2
Iraq,22.26385758784313,2035,3
Iraq,22.26385758784313,2035,4
Iraq,22.26385758784313,2035,5
Iraq,22.26385758784313,2035,6
Iraq,22.26385758784313,2035,7
Iraq,22.26385758784313,2035,8
Iraq,22.26385758784313,2035,9
Iraq,22.26385758784313,2035,10
Iraq,22.26385758784313,2035,11
Iraq,22.26385758784313,2035,12
Ireland,9.722209887509804,2025,1
Ireland,9.722209887509804,2025,2
Ireland,9.722209887509804,2025,3
Ireland,9.722209887509804,2025,4
Ireland,9.722209887509804,2025,5
Ireland,9.722209887509804,2025,6
Ireland,9.722209887509804,2025,7
Ireland,9.722209887509804,2025,8
Ireland,9.722209887509804,2025,9
Ireland,9.722209887509804,2025,10
Ireland,9.722209887509804,2025,11
Ireland,9.722209887509804,2025,12
Ireland,9.722209887509804,2026,1
Ireland,9.722209887509804,2026,2
Ireland,9.722209887509804,2026,3
Ireland,9.722209887509804,2026,4
Ireland,9.722209887509804,2026,5
Ireland,9.722209887509804,2026,6
Ireland,9.722209887509804,2026,7
Ireland,9.722209887509804,2026,8
Ireland,9.722209887509804,2026,9
Ireland,9.722209887509804,2026,10
Ireland,9.722209887509804,2026,11
Ireland,9.722209887509804,2026,12
Ireland,9.722209887509804,2027,1
Ireland,9.722209887509804,2027,2
Ireland,9.722209887509804,2027,3
Ireland,9.722209887509804,2027,4
Ireland,9.722209887509804,2027,5
Ireland,9.722209887509804,2027,6
Ireland,9.722209887509804,2027,7
Ireland,9.722209887509804,2027,8
Ireland,9.722209887509804,2027,9
Ireland,9.722209887509804,2027,10
Ireland,9.722209887509804,2027,11
Ireland,9.722209887509804,2027,12
Ireland,9.722209887509804,2028,1
Ireland,9.722209887509804,2028,2
Ireland,9.722209887509804,2028,3
Ireland,9.722209887509804,2028,4
Ireland,9.722209887509804,2028,5
Ireland,9.722209887509804,2028,6
Ireland,9.722209887509804,2028,7
Ireland,9.722209887509804,2028,8
Ireland,9.722209887509804,2028,9
Ireland,9.722209887509804,2028,10
Ireland,9.722209887509804,2028,11
Ireland,9.722209887509804,2028,12
Ireland,9.722209887509804,2029,1
Ireland,9.722209887509804,2029,2
Ireland,9.722209887509804,2029,3
Ireland,9.722209887509804,2029,4
Ireland,9.722209887509804,2029,5
Ireland,9.722209887509804,2029,6
Ireland,9.722209887509804,2029,7
Ireland,9.722209887509804,2029,8
Ireland,9.722209887509804,2029,9
Ireland,9.722209887509804,2029,10
Ireland,9.722209887509804,2029,11
Ireland,9.722209887509804,2029,12
Ireland,9.722209887509804,2030,1
Ireland,9.722209887509804,2030,2
Ireland,9.722209887509804,2030,3
Ireland,9.722209887509804,2030,4
Ireland,9.722209887509804,2030,5
Ireland,9.722209887509804,2030,6
Ireland,9.722209887509804,2030,7
Ireland,9.722209887509804,2030,8
Ireland,9.722209887509804,2030,9
Ireland,9.722209887509804,2030,10
Ireland,9.722209887509804,2030,11
Ireland,9.722209887509804,2030,12
Ireland,9.722209887509804,2031,1
Ireland,9.722209887509804,2031,2
Ireland,9.722209887509804,2031,3
Ireland,9.722209887509804,2031,4
Ireland,9.722209887509804,2031,5
Ireland,9.722209887509804,2031,6
Ireland,9.722209887509804,2031,7
Ireland,9.722209887509804,2031,8
Ireland,9.722209887509804,2031,9
Ireland,9.722209887509804,2031,10
Ireland,9.722209887509804,2031,11
Ireland,9.722209887509804,2031,12
Ireland,9.722209887509804,2032,1
Ireland,9.722209887509804,2032,2
Ireland,9.722209887509804,2032,3
Ireland,9.722209887509804,2032,4
Ireland,9.722209887509804,2032,5
Ireland,9.722209887509804,2032,6
Ireland,9.722209887509804,2032,7
Ireland,9.722209887509804,2032,8
Ireland,9.722209887509804,2032,9
Ireland,9.722209887509804,2032,10
Ireland,9.722209887509804,2032,11
Ireland,9.722209887509804,2032,12
Ireland,9.722209887509804,2033,1
Ireland,9.722209887509804,2033,2
Ireland,9.722209887509804,2033,3
Ireland,9.722209887509804,2033,4
Ireland,9.722209887509804,2033,5
Ireland,9.722209887509804,2033,6
Ireland,9.722209887509804,2033,7
Ireland,9.722209887509804,2033,8
Ireland,9.722209887509804,2033,9
Ireland,9.722209887509804,2033,10
Ireland,9.722209887509804,2033,11
Ireland,9.722209887509804,2033,12
Ireland,9.722209887509804,2034,1
Ireland,9.722209887509804,2034,2
Ireland,9.722209887509804,2034,3
Ireland,9.722209887509804,2034,4
Ireland,9.722209887509804,2034,5
Ireland,9.722209887509804,2034,6
Ireland,9.722209887509804,2034,7
Ireland,9.722209887509804,2034,8
Ireland,9.722209887509804,2034,9
Ireland,9.722209887509804,2034,10
Ireland,9.722209887509804,2034,11
Ireland,9.722209887509804,2034,12
Ireland,9.722209887509804,2035,1
Ireland,9.722209887509804,2035,2
Ireland,9.722209887509804,2035,3
Ireland,9.722209887509804,2035,4
Ireland,9.722209887509804,2035,5
Ireland,9.722209887509804,2035,6
Ireland,9.722209887509804,2035,7
Ireland,9.722209887509804,2035,8
Ireland,9.722209887509804,2035,9
Ireland,9.722209887509804,2035,10
Ireland,9.722209887509804,2035,11
Ireland,9.722209887509804,2035,12
Isle of Man,10.010858723137254,2025,1
Isle of Man,10.010858723137254,2025,2
Isle of Man,10.010858723137254,2025,3
Isle of Man,10.010858723137254,2025,4
Isle of Man,10.010858723137254,2025,5
Isle of Man,10.010858723137254,2025,6
Isle of Man,10.010858723137254,2025,7
Isle of Man,10.010858723137254,2025,8
Isle of Man,10.010858723137254,2025,9
Isle of Man,10.010858723137254,2025,10
Isle of Man,10.010858723137254,2025,11
Isle of Man,10.010858723137254,2025,12
Isle of Man,10.010858723137254,2026,1
Isle of Man,10.010858723137254,2026,2
Isle of Man,10.010858723137254,2026,3
Isle of Man,10.010858723137254,2026,4
Isle of Man,10.010858723137254,2026,5
Isle of Man,10.010858723137254,2026,6
Isle of Man,10.010858723137254,2026,7
Isle of Man,10.010858723137254,2026,8
Isle of Man,10.010858723137254,2026,9
Isle of Man,10.010858723137254,2026,10
Isle of Man,10.010858723137254,2026,11
Isle of Man,10.010858723137254,2026,12
Isle of Man,10.010858723137254,2027,1
Isle of Man,10.010858723137254,2027,2
Isle of Man,10.010858723137254,2027,3
Isle of Man,10.010858723137254,2027,4
Isle of Man,10.010858723137254,2027,5
Isle of Man,10.010858723137254,2027,6
Isle of Man,10.010858723137254,2027,7
Isle of Man,10.010858723137254,2027,8
Isle of Man,10.010858723137254,2027,9
Isle of Man,10.010858723137254,2027,10
Isle of Man,10.010858723137254,2027,11
Isle of Man,10.010858723137254,2027,12
Isle of Man,10.010858723137254,2028,1
Isle of Man,10.010858723137254,2028,2
Isle of Man,10.010858723137254,2028,3
Isle of Man,10.010858723137254,2028,4
Isle of Man,10.010858723137254,2028,5
Isle of Man,10.010858723137254,2028,6
Isle of Man,10.010858723137254,2028,7
Isle of Man,10.010858723137254,2028,8
Isle of Man,10.010858723137254,2028,9
Isle of Man,10.010858723137254,2028,10
Isle of Man,10.010858723137254,2028,11
Isle of Man,10.010858723137254,2028,12
Isle of Man,10.010858723137254,2029,1
Isle of Man,10.010858723137254,2029,2
Isle of Man,10.010858723137254,2029,3
Isle of Man,10.010858723137254,2029,4
Isle of Man,10.010858723137254,2029,5
Isle of Man,10.010858723137254,2029,6
Isle of Man,10.010858723137254,2029,7
Isle of Man,10.010858723137254,2029,8
Isle of Man,10.010858723137254,2029,9
Isle of Man,10.010858723137254,2029,10
Isle of Man,10.010858723137254,2029,11
Isle of Man,10.010858723137254,2029,12
Isle of Man,10.010858723137254,2030,1
Isle of Man,10.010858723137254,2030,2
Isle of Man,10.010858723137254,2030,3
Isle of Man,10.010858723137254,2030,4
Isle of Man,10.010858723137254,2030,5
Isle of Man,10.010858723137254,2030,6
Isle of Man,10.010858723137254,2030,7
Isle of Man,10.010858723137254,2030,8
Isle of Man,10.010858723137254,2030,9
Isle of Man,10.010858723137254,2030,10
Isle of Man,10.010858723137254,2030,11
Isle of Man,10.010858723137254,2030,12
Isle of Man,10.010858723137254,2031,1
Isle of Man,10.010858723137254,2031,2
Isle of Man,10.010858723137254,2031,3
Isle of Man,10.010858723137254,2031,4
Isle of Man,10.010858723137254,2031,5
Isle of Man,10.010858723137254,2031,6
Isle of Man,10.010858723137254,2031,7
Isle of Man,10.010858723137254,2031,8
Isle of Man,10.010858723137254,2031,9
Isle of Man,10.010858723137254,2031,10
Isle of Man,10.010858723137254,2031,11
Isle of Man,10.010858723137254,2031,12
Isle of Man,10.010858723137254,2032,1
Isle of Man,10.010858723137254,2032,2
Isle of Man,10.010858723137254,2032,3
Isle of Man,10.010858723137254,2032,4
Isle of Man,10.010858723137254,2032,5
Isle of Man,10.010858723137254,2032,6
Isle of Man,10.010858723137254,2032,7
Isle of Man,10.010858723137254,2032,8
Isle of Man,10.010858723137254,2032,9
Isle of Man,10.010858723137254,2032,10
Isle of Man,10.010858723137254,2032,11
Isle of Man,10.010858723137254,2032,12
Isle of Man,10.010858723137254,2033,1
Isle of Man,10.010858723137254,2033,2
Isle of Man,10.010858723137254,2033,3
Isle of Man,10.010858723137254,2033,4
Isle of Man,10.010858723137254,2033,5
Isle of Man,10.010858723137254,2033,6
Isle of Man,10.010858723137254,2033,7
Isle of Man,10.010858723137254,2033,8
Isle of Man,10.010858723137254,2033,9
Isle of Man,10.010858723137254,2033,10
Isle of Man,10.010858723137254,2033,11
Isle of Man,10.010858723137254,2033,12
Isle of Man,10.010858723137254,2034,1
Isle of Man,10.010858723137254,2034,2
Isle of Man,10.010858723137254,2034,3
Isle of Man,10.010858723137254,2034,4
Isle of Man,10.010858723137254,2034,5
Isle of Man,10.010858723137254,2034,6
Isle of Man,10.010858723137254,2034,7
Isle of Man,10.010858723137254,2034,8
Isle of Man,10.010858723137254,2034,9
Isle of Man,10.010858723137254,2034,10
Isle of Man,10.010858723137254,2034,11
Isle of Man,10.010858723137254,2034,12
Isle of Man,10.010858723137254,2035,1
Isle of Man,10.010858723137254,2035,2
Isle of Man,10.010858723137254,2035,3
Isle of Man,10.010858723137254,2035,4
Isle of Man,10.010858723137254,2035,5
Isle of Man,10.010858723137254,2035,6
Isle of Man,10.010858723137254,2035,7
Isle of Man,10.010858723137254,2035,8
Isle of Man,10.010858723137254,2035,9
Isle of Man,10.010858723137254,2035,10
Isle of Man,10.010858723137254,2035,11
Isle of Man,10.010858723137254,2035,12
Israel,19.7304429122549,2025,1
Israel,19.7304429122549,2025,2
Israel,19.7304429122549,2025,3
Israel,19.7304429122549,2025,4
Israel,19.7304429122549,2025,5
Israel,19.7304429122549,2025,6
Israel,19.7304429122549,2025,7
Israel,19.7304429122549,2025,8
Israel,19.7304429122549,2025,9
Israel,19.7304429122549,2025,10
Israel,19.7304429122549,2025,11
Israel,19.7304429122549,2025,12
Israel,19.7304429122549,2026,1
Israel,19.7304429122549,2026,2
Israel,19.7304429122549,2026,3
Israel,19.7304429122549,2026,4
Israel,19.7304429122549,2026,5
Israel,19.7304429122549,2026,6
Israel,19.7304429122549,2026,7
Israel,19.7304429122549,2026,8
Israel,19.7304429122549,2026,9
Israel,19.7304429122549,2026,10
Israel,19.7304429122549,2026,11
Israel,19.7304429122549,2026,12
Israel,19.7304429122549,2027,1
Israel,19.7304429122549,2027,2
Israel,19.7304429122549,2027,3
Israel,19.7304429122549,2027,4
Israel,19.7304429122549,2027,5
Israel,19.7304429122549,2027,6
Israel,19.7304429122549,2027,7
Israel,19.7304429122549,2027,8
Israel,19.7304429122549,2027,9
Israel,19.7304429122549,2027,10
Israel,19.7304429122549,2027,11
Israel,19.7304429122549,2027,12
Israel,19.7304429122549,2028,1
Israel,19.7304429122549,2028,2
Israel,19.7304429122549,2028,3
Israel,19.7304429122549,2028,4
Israel,19.7304429122549,2028,5
Israel,19.7304429122549,2028,6
Israel,19.7304429122549,2028,7
Israel,19.7304429122549,2028,8
Israel,19.7304429122549,2028,9
Israel,19.7304429122549,2028,10
Israel,19.7304429122549,2028,11
Israel,19.7304429122549,2028,12
Israel,19.7304429122549,2029,1
Israel,19.7304429122549,2029,2
Israel,19.7304429122549,2029,3
Israel,19.7304429122549,2029,4
Israel,19.7304429122549,2029,5
Israel,19.7304429122549,2029,6
Israel,19.7304429122549,2029,7
Israel,19.7304429122549,2029,8
Israel,19.7304429122549,2029,9
Israel,19.7304429122549,2029,10
Israel,19.7304429122549,2029,11
Israel,19.7304429122549,2029,12
Israel,19.7304429122549,2030,1
Israel,19.7304429122549,2030,2
Israel,19.7304429122549,2030,3
Israel,19.7304429122549,2030,4
Israel,19.7304429122549,2030,5
Israel,19.7304429122549,2030,6
Israel,19.7304429122549,2030,7
Israel,19.7304429122549,2030,8
Israel,19.7304429122549,2030,9
Israel,19.7304429122549,2030,10
Israel,19.7304429122549,2030,11
Israel,19.7304429122549,2030,12
Israel,19.7304429122549,2031,1
Israel,19.7304429122549,2031,2
Israel,19.7304429122549,2031,3
Israel,19.7304429122549,2031,4
Israel,19.7304429122549,2031,5
Israel,19.7304429122549,2031,6
Israel,19.7304429122549,2031,7
Israel,19.7304429122549,2031,8
Israel,19.7304429122549,2031,9
Israel,19.7304429122549,2031,10
Israel,19.7304429122549,2031,11
Israel,19.7304429122549,2031,12
Israel,19.7304429122549,2032,1
Israel,19.7304429122549,2032,2
Israel,19.7304429122549,2032,3
Israel,19.7304429122549,2032,4
Israel,19.7304429122549,2032,5
Israel,19.7304429122549,2032,6
Israel,19.7304429122549,2032,7
Israel,19.7304429122549,2032,8
Israel,19.7304429122549,2032,9
Israel,19.7304429122549,2032,10
Israel,19.7304429122549,2032,11
Israel,19.7304429122549,2032,12
Israel,19.7304429122549,2033,1
Israel,19.7304429122549,2033,2
Israel,19.7304429122549,2033,3
Israel,19.7304429122549,2033,4
Israel,19.7304429122549,2033,5
Israel,19.7304429122549,2033,6
Israel,19.7304429122549,2033,7
Israel,19.7304429122549,2033,8
Israel,19.7304429122549,2033,9
Israel,19.7304429122549,2033,10
Israel,19.7304429122549,2033,11
Israel,19.7304429122549,2033,12
Israel,19.7304429122549,2034,1
Israel,19.7304429122549,2034,2
Israel,19.7304429122549,2034,3
Israel,19.7304429122549,2034,4
Israel,19.7304429122549,2034,5
Israel,19.7304429122549,2034,6
Israel,19.7304429122549,2034,7
Israel,19.7304429122549,2034,8
Israel,19.7304429122549,2034,9
Israel,19.7304429122549,2034,10
Israel,19.7304429122549,2034,11
Israel,19.7304429122549,2034,12
Israel,19.7304429122549,2035,1
Israel,19.7304429122549,2035,2
Israel,19.7304429122549,2035,3
Israel,19.7304429122549,2035,4
Israel,19.7304429122549,2035,5
Israel,19.7304429122549,2035,6
Israel,19.7304429122549,2035,7
Israel,19.7304429122549,2035,8
Israel,19.7304429122549,2035,9
Israel,19.7304429122549,2035,10
Israel,19.7304429122549,2035,11
Israel,19.7304429122549,2035,12
Italy,12.496074977843138,2025,1
Italy,12.496074977843138,2025,2
Italy,12.496074977843138,2025,3
Italy,12.496074977843138,2025,4
Italy,12.496074977843138,2025,5
Italy,12.496074977843138,2025,6
Italy,12.496074977843138,2025,7
Italy,12.496074977843138,2025,8
Italy,12.496074977843138,2025,9
Italy,12.496074977843138,2025,10
Italy,12.496074977843138,2025,11
Italy,12.496074977843138,2025,12
Italy,12.496074977843138,2026,1
Italy,12.496074977843138,2026,2
Italy,12.496074977843138,2026,3
Italy,12.496074977843138,2026,4
Italy,12.496074977843138,2026,5
Italy,12.496074977843138,2026,6
Italy,12.496074977843138,2026,7
Italy,12.496074977843138,2026,8
Italy,12.496074977843138,2026,9
Italy,12.496074977843138,2026,10
Italy,12.496074977843138,2026,11
Italy,12.496074977843138,2026,12
Italy,12.496074977843138,2027,1
Italy,12.496074977843138,2027,2
Italy,12.496074977843138,2027,3
Italy,12.496074977843138,2027,4
Italy,12.496074977843138,2027,5
Italy,12.496074977843138,2027,6
Italy,12.496074977843138,2027,7
Italy,12.496074977843138,2027,8
Italy,12.496074977843138,2027,9
Italy,12.496074977843138,2027,10
Italy,12.496074977843138,2027,11
Italy,12.496074977843138,2027,12
Italy,12.496074977843138,2028,1
Italy,12.496074977843138,2028,2
Italy,12.496074977843138,2028,3
Italy,12.496074977843138,2028,4
Italy,12.496074977843138,2028,5
Italy,12.496074977843138,2028,6
Italy,12.496074977843138,2028,7
Italy,12.496074977843138,2028,8
Italy,12.496074977843138,2028,9
Italy,12.496074977843138,2028,10
Italy,12.496074977843138,2028,11
Italy,12.496074977843138,2028,12
Italy,12.496074977843138,2029,1
Italy,12.496074977843138,2029,2
Italy,12.496074977843138,2029,3
Italy,12.496074977843138,2029,4
Italy,12.496074977843138,2029,5
Italy,12.496074977843138,2029,6
Italy,12.496074977843138,2029,7
Italy,12.496074977843138,2029,8
Italy,12.496074977843138,2029,9
Italy,12.496074977843138,2029,10
Italy,12.496074977843138,2029,11
Italy,12.496074977843138,2029,12
Italy,12.496074977843138,2030,1
Italy,12.496074977843138,2030,2
Italy,12.496074977843138,2030,3
Italy,12.496074977843138,2030,4
Italy,12.496074977843138,2030,5
Italy,12.496074977843138,2030,6
Italy,12.496074977843138,2030,7
Italy,12.496074977843138,2030,8
Italy,12.496074977843138,2030,9
Italy,12.496074977843138,2030,10
Italy,12.496074977843138,2030,11
Italy,12.496074977843138,2030,12
Italy,12.496074977843138,2031,1
Italy,12.496074977843138,2031,2
Italy,12.496074977843138,2031,3
Italy,12.496074977843138,2031,4
Italy,12.496074977843138,2031,5
Italy,12.496074977843138,2031,6
Italy,12.496074977843138,2031,7
Italy,12.496074977843138,2031,8
Italy,12.496074977843138,2031,9
Italy,12.496074977843138,2031,10
Italy,12.496074977843138,2031,11
Italy,12.496074977843138,2031,12
Italy,12.496074977843138,2032,1
Italy,12.496074977843138,2032,2
Italy,12.496074977843138,2032,3
Italy,12.496074977843138,2032,4
Italy,12.496074977843138,2032,5
Italy,12.496074977843138,2032,6
Italy,12.496074977843138,2032,7
Italy,12.496074977843138,2032,8
Italy,12.496074977843138,2032,9
Italy,12.496074977843138,2032,10
Italy,12.496074977843138,2032,11
Italy,12.496074977843138,2032,12
Italy,12.496074977843138,2033,1
Italy,12.496074977843138,2033,2
Italy,12.496074977843138,2033,3
Italy,12.496074977843138,2033,4
Italy,12.496074977843138,2033,5
Italy,12.496074977843138,2033,6
Italy,12.496074977843138,2033,7
Italy,12.496074977843138,2033,8
Italy,12.496074977843138,2033,9
Italy,12.496074977843138,2033,10
Italy,12.496074977843138,2033,11
Italy,12.496074977843138,2033,12
Italy,12.496074977843138,2034,1
Italy,12.496074977843138,2034,2
Italy,12.496074977843138,2034,3
Italy,12.496074977843138,2034,4
Italy,12.496074977843138,2034,5
Italy,12.496074977843138,2034,6
Italy,12.496074977843138,2034,7
Italy,12.496074977843138,2034,8
Italy,12.496074977843138,2034,9
Italy,12.496074977843138,2034,10
Italy,12.496074977843138,2034,11
Italy,12.496074977843138,2034,12
Italy,12.496074977843138,2035,1
Italy,12.496074977843138,2035,2
Italy,12.496074977843138,2035,3
Italy,12.496074977843138,2035,4
Italy,12.496074977843138,2035,5
Italy,12.496074977843138,2035,6
Italy,12.496074977843138,2035,7
Italy,12.496074977843138,2035,8
Italy,12.496074977843138,2035,9
Italy,12.496074977843138,2035,10
Italy,12.496074977843138,2035,11
Italy,12.496074977843138,2035,12
Jamaica,25.23073161764706,2025,1
Jamaica,25.23073161764706,2025,2
Jamaica,25.23073161764706,2025,3
Jamaica,25.23073161764706,2025,4
Jamaica,25.23073161764706,2025,5
Jamaica,25.23073161764706,2025,6
Jamaica,25.23073161764706,2025,7
Jamaica,25.23073161764706,2025,8
Jamaica,25.23073161764706,2025,9
Jamaica,25.23073161764706,2025,10
Jamaica,25.23073161764706,2025,11
Jamaica,25.23073161764706,2025,12
Jamaica,25.23073161764706,2026,1
Jamaica,25.23073161764706,2026,2
Jamaica,25.23073161764706,2026,3
Jamaica,25.23073161764706,2026,4
Jamaica,25.23073161764706,2026,5
Jamaica,25.23073161764706,2026,6
Jamaica,25.23073161764706,2026,7
Jamaica,25.23073161764706,2026,8
Jamaica,25.23073161764706,2026,9
Jamaica,25.23073161764706,2026,10
Jamaica,25.23073161764706,2026,11
Jamaica,25.23073161764706,2026,12
Jamaica,25.23073161764706,2027,1
Jamaica,25.23073161764706,2027,2
Jamaica,25.23073161764706,2027,3
Jamaica,25.23073161764706,2027,4
Jamaica,25.23073161764706,2027,5
Jamaica,25.23073161764706,2027,6
Jamaica,25.23073161764706,2027,7
Jamaica,25.23073161764706,2027,8
Jamaica,25.23073161764706,2027,9
Jamaica,25.23073161764706,2027,10
Jamaica,25.23073161764706,2027,11
Jamaica,25.23073161764706,2027,12
Jamaica,25.23073161764706,2028,1
Jamaica,25.23073161764706,2028,2
Jamaica,25.23073161764706,2028,3
Jamaica,25.23073161764706,2028,4
Jamaica,25.23073161764706,2028,5
Jamaica,25.23073161764706,2028,6
Jamaica,25.23073161764706,2028,7
Jamaica,25.23073161764706,2028,8
Jamaica,25.23073161764706,2028,9
Jamaica,25.23073161764706,2028,10
Jamaica,25.23073161764706,2028,11
Jamaica,25.23073161764706,2028,12
Jamaica,25.23073161764706,2029,1
Jamaica,25.23073161764706,2029,2
Jamaica,25.23073161764706,2029,3
Jamaica,25.23073161764706,2029,4
Jamaica,25.23073161764706,2029,5
Jamaica,25.23073161764706,2029,6
Jamaica,25.23073161764706,2029,7
Jamaica,25.23073161764706,2029,8
Jamaica,25.23073161764706,2029,9
Jamaica,25.23073161764706,2029,10
Jamaica,25.23073161764706,2029,11
Jamaica,25.23073161764706,2029,12
Jamaica,25.23073161764706,2030,1
Jamaica,25.23073161764706,2030,2
Jamaica,25.23073161764706,2030,3
Jamaica,25.23073161764706,2030,4
Jamaica,25.23073161764706,2030,5
Jamaica,25.23073161764706,2030,6
Jamaica,25.23073161764706,2030,7
Jamaica,25.23073161764706,2030,8
Jamaica,25.23073161764706,2030,9
Jamaica,25.23073161764706,2030,10
Jamaica,25.23073161764706,2030,11
Jamaica,25.23073161764706,2030,12
Jamaica,25.23073161764706,2031,1
Jamaica,25.23073161764706,2031,2
Jamaica,25.23073161764706,2031,3
Jamaica,25.23073161764706,2031,4
Jamaica,25.23073161764706,2031,5
Jamaica,25.23073161764706,2031,6
Jamaica,25.23073161764706,2031,7
Jamaica,25.23073161764706,2031,8
Jamaica,25.23073161764706,2031,9
Jamaica,25.23073161764706,2031,10
Jamaica,25.23073161764706,2031,11
Jamaica,25.23073161764706,2031,12
Jamaica,25.23073161764706,2032,1
Jamaica,25.23073161764706,2032,2
Jamaica,25.23073161764706,2032,3
Jamaica,25.23073161764706,2032,4
Jamaica,25.23073161764706,2032,5
Jamaica,25.23073161764706,2032,6
Jamaica,25.23073161764706,2032,7
Jamaica,25.23073161764706,2032,8
Jamaica,25.23073161764706,2032,9
Jamaica,25.23073161764706,2032,10
Jamaica,25.23073161764706,2032,11
Jamaica,25.23073161764706,2032,12
Jamaica,25.23073161764706,2033,1
